time,passenger_count,trip_distance,tip_amount,total_amount,pick_up_index,drop_off_index
12.0,1.0,1.9,2.05,12.35,2663.0,971.0
12.0,1.0,0.8,1.45,7.25,3801.0,2818.0
12.0,2.0,1.93,2.16,12.96,2277.0,1583.0
12.0,2.0,1.93,2.16,12.96,2277.0,1583.0
12.0,1.0,1.93,2.16,12.96,2277.0,1583.0
12.0,1.0,4.36,0.0,17.3,3739.0,1414.0
13.0,1.0,0.79,0.0,5.8,3044.0,732.0
13.0,2.0,0.65,1.16,6.96,2678.0,2664.0
13.0,2.0,0.65,1.16,6.96,2678.0,2664.0
13.0,2.0,0.65,1.16,6.96,2678.0,2664.0
13.0,1.0,1.2,0.0,9.3,3092.0,1282.0
13.0,1.0,2.7,2.8,14.1,3697.0,1513.0
13.0,2.0,3.73,0.0,15.8,233.0,2140.0
13.0,2.0,3.73,0.0,15.8,233.0,2140.0
13.0,1.0,3.73,0.0,15.8,233.0,2140.0
13.0,1.0,3.1,3.0,17.8,793.0,319.0
13.0,1.0,3.18,2.86,17.16,4421.0,246.0
13.0,1.0,1.2,2.3,10.1,718.0,219.0
13.0,1.0,2.2,2.15,12.95,1629.0,3726.0
13.0,1.0,3.7,0.0,16.3,2385.0,1171.0
13.0,1.0,3.28,2.0,16.3,2505.0,865.0
13.0,1.0,6.8,0.0,23.3,1426.0,1985.0
13.0,1.0,0.53,0.0,4.8,195.0,1261.0
13.0,1.0,2.3,2.35,14.15,2346.0,2.0
13.0,1.0,1.61,2.06,12.36,3586.0,1923.0
13.0,2.0,3.35,3.06,18.36,1924.0,2971.0
13.0,1.0,3.2,2.46,14.76,557.0,2156.0
13.0,1.0,2.9,1.0,12.8,2590.0,1908.0
13.0,1.0,3.68,1.0,16.3,3558.0,3124.0
13.0,1.0,0.93,1.36,8.16,1886.0,3462.0
13.0,1.0,1.8,0.0,8.8,1146.0,238.0
13.0,1.0,2.3,0.0,11.3,240.0,2912.0
13.0,1.0,1.0,0.0,7.3,1785.0,118.0
13.0,2.0,0.78,1.26,7.56,3013.0,1020.0
13.0,1.0,0.4,1.15,6.95,2602.0,3371.0
13.0,1.0,2.7,2.35,14.15,3376.0,3606.0
13.0,1.0,4.0,3.35,20.15,3865.0,3343.0
13.0,1.0,3.4,2.14,16.44,1302.0,3099.0
14.0,1.0,2.01,2.16,12.96,3644.0,2034.0
14.0,1.0,1.54,2.08,10.38,1538.0,1054.0
14.0,1.0,2.0,1.96,11.76,37.0,2897.0
14.0,1.0,1.9,1.0,10.8,3364.0,1136.0
14.0,2.0,1.58,0.0,10.3,1281.0,240.0
14.0,1.0,1.28,1.76,10.56,1673.0,2048.0
14.0,2.0,4.91,3.66,21.96,218.0,4280.0
14.0,2.0,4.91,3.66,21.96,218.0,4280.0
14.0,1.0,4.91,3.66,21.96,218.0,4280.0
14.0,1.0,1.29,0.0,7.3,1624.0,3485.0
14.0,1.0,1.1,1.45,8.75,4055.0,3937.0
14.0,1.0,6.89,0.0,22.3,4405.0,2368.0
14.0,1.0,5.55,3.0,22.3,3448.0,3443.0
14.0,1.0,1.7,0.0,3.8,4439.0,1353.0
14.0,1.0,1.1,0.0,7.3,3564.0,1054.0
14.0,1.0,6.7,4.0,27.3,3442.0,266.0
14.0,1.0,1.4,1.75,10.55,193.0,127.0
14.0,1.0,2.65,0.0,12.8,3564.0,1547.0
14.0,1.0,1.41,1.76,10.56,3739.0,2306.0
14.0,1.0,0.8,0.7,7.0,2615.0,3526.0
14.0,2.0,0.87,3.0,8.8,2636.0,2622.0
14.0,1.0,0.87,3.0,8.8,2636.0,2622.0
14.0,1.0,5.7,5.2,26.0,3376.0,2194.0
14.0,1.0,1.96,2.32,11.62,2335.0,470.0
14.0,2.0,2.07,1.76,10.56,1290.0,4280.0
14.0,2.0,2.07,1.76,10.56,1290.0,4280.0
14.0,1.0,2.07,1.76,10.56,1290.0,4280.0
14.0,1.0,2.37,2.46,14.76,3317.0,2057.0
14.0,1.0,1.2,0.5,9.8,2046.0,236.0
14.0,1.0,0.9,0.0,6.3,241.0,1282.0
14.0,2.0,2.33,2.26,13.56,1304.0,2142.0
15.0,1.0,2.1,1.0,10.3,3800.0,1352.0
15.0,2.0,2.32,0.0,10.8,3224.0,4246.0
15.0,2.0,2.47,2.36,14.16,2864.0,1025.0
15.0,1.0,0.64,1.16,6.96,738.0,2942.0
15.0,1.0,1.9,2.15,12.95,3433.0,4217.0
15.0,1.0,2.2,1.5,12.3,4136.0,218.0
15.0,1.0,1.0,1.25,7.55,3959.0,2119.0
15.0,1.0,8.8,5.75,34.55,3679.0,3869.0
15.0,1.0,5.05,3.76,22.56,1165.0,1436.0
15.0,1.0,2.7,3.2,16.0,793.0,268.0
15.0,2.0,2.5,2.22,14.52,2590.0,1994.0
15.0,1.0,2.5,2.22,14.52,2590.0,1994.0
15.0,2.0,0.62,1.0,6.3,4414.0,4277.0
15.0,2.0,0.62,1.0,6.3,4414.0,4277.0
15.0,2.0,1.1,1.2,8.0,2615.0,3959.0
15.0,1.0,2.51,2.56,15.36,3257.0,2405.0
15.0,2.0,1.7,0.0,8.3,4241.0,1182.0
15.0,2.0,1.7,0.0,8.3,4241.0,1182.0
15.0,1.0,1.7,0.0,8.3,4241.0,1182.0
15.0,1.0,2.83,2.26,13.56,3152.0,2039.0
15.0,1.0,2.1,0.0,9.3,576.0,3227.0
15.0,1.0,3.83,2.96,17.76,3377.0,662.0
15.0,1.0,1.4,3.0,10.8,1937.0,1900.0
15.0,1.0,2.0,1.86,11.16,1684.0,2142.0
15.0,1.0,0.47,1.44,6.24,2277.0,2995.0
15.0,1.0,2.52,2.16,12.96,2248.0,2044.0
15.0,1.0,5.6,3.0,20.8,2635.0,2193.0
15.0,1.0,1.98,0.0,9.8,962.0,241.0
15.0,1.0,0.56,1.89,8.19,3671.0,4364.0
16.0,1.0,1.6,3.2,14.0,3838.0,3077.0
16.0,1.0,1.78,1.86,11.16,4275.0,1918.0
16.0,1.0,0.7,1.35,8.15,1210.0,2035.0
16.0,1.0,7.43,0.0,30.3,2690.0,184.0
16.0,1.0,1.41,0.0,7.8,3190.0,1282.0
16.0,1.0,0.5,1.25,7.55,836.0,2116.0
16.0,1.0,0.5,1.05,6.35,2034.0,1630.0
16.0,1.0,1.3,0.0,6.8,503.0,165.0
16.0,2.0,8.15,5.96,35.76,4374.0,3645.0
16.0,2.0,8.15,5.96,35.76,4374.0,3645.0
16.0,2.0,8.15,5.96,35.76,4374.0,3645.0
16.0,1.0,4.4,1.0,17.3,2034.0,163.0
16.0,2.0,1.6,1.76,10.56,3249.0,4055.0
16.0,1.0,1.6,1.76,10.56,3249.0,4055.0
16.0,1.0,2.33,1.0,11.8,3377.0,3615.0
16.0,2.0,2.1,0.0,11.8,1673.0,1295.0
16.0,2.0,1.6,1.56,9.36,3175.0,3224.0
16.0,2.0,1.6,1.56,9.36,3175.0,3224.0
16.0,1.0,1.6,1.56,9.36,3175.0,3224.0
16.0,1.0,2.57,2.36,14.16,181.0,2264.0
16.0,2.0,1.6,1.85,11.15,3586.0,740.0
16.0,2.0,1.27,1.0,7.8,1000.0,137.0
16.0,2.0,1.27,1.0,7.8,1000.0,137.0
16.0,2.0,1.27,1.0,7.8,1000.0,137.0
16.0,2.0,3.66,1.75,16.55,55.0,55.0
16.0,2.0,1.5,1.0,9.8,2626.0,2138.0
16.0,2.0,2.86,2.0,13.8,621.0,4301.0
16.0,2.0,2.86,2.0,13.8,621.0,4301.0
16.0,2.0,2.86,2.0,13.8,621.0,4301.0
16.0,2.0,2.22,1.86,11.16,2067.0,3098.0
16.0,1.0,2.22,1.86,11.16,2067.0,3098.0
16.0,2.0,6.54,5.58,27.88,4258.0,4444.0
16.0,2.0,6.54,5.58,27.88,4258.0,4444.0
16.0,1.0,6.54,5.58,27.88,4258.0,4444.0
16.0,1.0,1.26,1.95,9.75,3752.0,627.0
16.0,1.0,3.04,0.0,12.3,1357.0,2518.0
16.0,1.0,0.99,1.46,8.76,3586.0,1629.0
16.0,1.0,0.3,0.0,4.3,4418.0,788.0
16.0,1.0,2.8,2.35,14.15,2621.0,3032.0
16.0,1.0,1.93,0.0,10.8,2119.0,168.0
16.0,1.0,0.8,1.0,6.8,1293.0,1027.0
16.0,1.0,3.65,1.0,14.8,3287.0,1969.0
17.0,1.0,0.76,1.26,7.56,3623.0,3017.0
17.0,2.0,0.82,0.7,7.0,3429.0,3440.0
17.0,1.0,0.71,0.0,5.8,3190.0,3479.0
17.0,1.0,4.92,3.36,20.16,4047.0,3948.0
17.0,1.0,1.4,2.2,12.0,1881.0,1844.0
17.0,1.0,7.5,5.46,32.76,1672.0,1975.0
17.0,1.0,4.44,0.0,14.8,2182.0,2075.0
17.0,2.0,3.6,2.76,16.56,587.0,3720.0
17.0,1.0,0.8,1.85,8.15,1692.0,2946.0
17.0,1.0,1.3,1.55,9.35,2063.0,2507.0
17.0,1.0,1.3,1.2,10.0,514.0,3177.0
17.0,2.0,1.09,0.0,6.3,1406.0,1347.0
17.0,2.0,1.09,0.0,6.3,1406.0,1347.0
17.0,2.0,1.09,0.0,6.3,1406.0,1347.0
17.0,1.0,1.1,1.45,8.75,991.0,3211.0
17.0,1.0,1.3,1.8,9.1,2316.0,482.0
17.0,1.0,2.0,0.0,9.8,1216.0,2026.0
17.0,1.0,7.6,0.0,27.3,3710.0,599.0
17.0,1.0,1.67,0.0,8.3,2080.0,2651.0
17.0,1.0,4.5,3.75,22.55,2820.0,1267.0
17.0,2.0,3.66,3.16,18.96,1874.0,388.0
17.0,1.0,3.66,3.16,18.96,1874.0,388.0
17.0,1.0,1.62,0.0,9.8,3121.0,249.0
17.0,1.0,2.5,0.0,10.8,2613.0,2417.0
17.0,1.0,2.04,1.96,11.76,1414.0,3671.0
17.0,2.0,2.39,2.06,12.36,555.0,4401.0
17.0,2.0,2.39,2.06,12.36,555.0,4401.0
17.0,1.0,2.39,2.06,12.36,555.0,4401.0
17.0,2.0,2.67,2.0,13.8,1408.0,1881.0
17.0,1.0,0.9,1.5,8.8,1386.0,3407.0
17.0,1.0,0.71,1.0,6.8,244.0,1426.0
17.0,2.0,0.8,1.36,8.16,1282.0,4222.0
17.0,1.0,0.8,1.36,8.16,1282.0,4222.0
18.0,1.0,2.36,0.0,10.8,1252.0,2130.0
18.0,1.0,1.99,1.96,11.76,2903.0,4425.0
18.0,2.0,4.86,2.0,19.3,716.0,1000.0
18.0,1.0,1.6,3.33,12.63,4369.0,1664.0
18.0,1.0,3.8,2.0,17.3,868.0,1692.0
18.0,2.0,1.44,0.0,8.8,793.0,3270.0
18.0,1.0,1.44,0.0,8.8,793.0,3270.0
18.0,1.0,3.0,2.95,14.75,2706.0,2926.0
18.0,1.0,2.8,2.0,14.3,590.0,255.0
18.0,1.0,0.74,0.0,6.8,628.0,2558.0
18.0,1.0,4.1,2.0,16.8,846.0,770.0
18.0,1.0,1.7,1.75,10.55,1345.0,4222.0
18.0,2.0,1.4,1.85,11.15,2243.0,248.0
18.0,1.0,3.0,3.55,17.85,1423.0,2427.0
18.0,1.0,0.99,1.0,7.8,3000.0,2119.0
18.0,1.0,0.7,1.16,6.96,3229.0,2275.0
18.0,1.0,2.0,2.2,15.0,3095.0,3742.0
18.0,2.0,2.41,2.7,13.5,3850.0,1916.0
18.0,2.0,2.41,2.7,13.5,3850.0,1916.0
18.0,1.0,2.41,2.7,13.5,3850.0,1916.0
18.0,1.0,1.9,0.0,10.3,892.0,3092.0
18.0,2.0,2.55,2.0,14.8,1909.0,2455.0
18.0,1.0,1.9,2.05,12.35,20.0,2495.0
18.0,1.0,2.37,1.75,14.55,2501.0,3611.0
18.0,2.0,3.31,2.76,16.56,514.0,1908.0
18.0,1.0,1.2,1.2,9.0,556.0,2629.0
18.0,1.0,7.3,1.0,25.3,1345.0,1130.0
18.0,1.0,2.6,0.0,11.3,1408.0,2554.0
18.0,2.0,0.8,1.45,8.75,3750.0,3489.0
18.0,1.0,1.3,1.8,9.1,1994.0,517.0
18.0,1.0,1.2,1.95,9.75,4361.0,240.0
18.0,2.0,0.06,1.14,4.94,3613.0,1632.0
18.0,1.0,0.06,1.14,4.94,3613.0,1632.0
18.0,1.0,2.6,2.75,16.55,1041.0,406.0
18.0,1.0,0.9,1.36,8.16,259.0,1301.0
18.0,1.0,1.18,1.0,7.8,3371.0,1000.0
18.0,1.0,6.6,0.0,21.8,2610.0,2794.0
18.0,1.0,0.9,1.25,7.55,4363.0,1671.0
19.0,1.0,1.46,1.56,9.36,3257.0,102.0
19.0,1.0,2.47,3.24,14.04,216.0,1006.0
19.0,2.0,1.55,0.0,8.3,2768.0,3375.0
19.0,2.0,1.55,0.0,8.3,2768.0,3375.0
19.0,1.0,1.55,0.0,8.3,2768.0,3375.0
19.0,2.0,2.38,2.26,13.56,584.0,235.0
19.0,2.0,2.38,2.26,13.56,584.0,235.0
19.0,1.0,2.38,2.26,13.56,584.0,235.0
19.0,2.0,0.66,1.0,7.8,3890.0,2298.0
19.0,1.0,1.1,1.35,8.15,2573.0,744.0
19.0,2.0,0.95,0.0,7.3,2312.0,558.0
19.0,2.0,0.95,0.0,7.3,2312.0,558.0
19.0,2.0,0.95,0.0,7.3,2312.0,558.0
19.0,1.0,4.2,2.0,18.8,2823.0,258.0
19.0,1.0,3.1,2.85,17.15,217.0,2059.0
19.0,1.0,1.95,1.86,11.16,1693.0,1210.0
19.0,1.0,1.39,0.0,7.8,2132.0,1295.0
19.0,1.0,4.67,5.56,33.36,2119.0,2518.0
19.0,2.0,9.13,8.94,38.74,1645.0,4308.0
19.0,2.0,0.6,1.25,7.55,1410.0,1214.0
19.0,2.0,1.38,1.95,9.75,866.0,2537.0
19.0,2.0,1.38,1.95,9.75,866.0,2537.0
19.0,1.0,1.38,1.95,9.75,866.0,2537.0
19.0,2.0,3.14,0.0,12.8,1216.0,87.0
19.0,2.0,3.14,0.0,12.8,1216.0,87.0
19.0,2.0,3.14,0.0,12.8,1216.0,87.0
19.0,2.0,2.95,0.0,13.3,2965.0,3320.0
19.0,2.0,3.1,0.0,11.8,2.0,2160.0
19.0,1.0,1.1,1.7,8.5,1329.0,2315.0
19.0,2.0,1.29,2.58,12.88,258.0,1216.0
19.0,2.0,1.29,2.58,12.88,258.0,1216.0
19.0,1.0,1.29,2.58,12.88,258.0,1216.0
19.0,1.0,2.6,0.0,12.8,2604.0,258.0
19.0,2.0,1.83,0.0,9.3,796.0,4214.0
19.0,2.0,2.46,0.0,10.8,1300.0,3777.0
19.0,2.0,2.46,0.0,10.8,1300.0,3777.0
19.0,1.0,2.46,0.0,10.8,1300.0,3777.0
19.0,1.0,1.05,0.0,6.8,3409.0,1426.0
19.0,1.0,0.6,0.0,6.8,759.0,1588.0
19.0,1.0,6.65,5.0,27.3,1345.0,948.0
19.0,2.0,4.2,0.0,15.3,2386.0,3742.0
19.0,2.0,4.2,0.0,15.3,2386.0,3742.0
20.0,1.0,6.4,4.55,27.35,2590.0,3279.0
20.0,1.0,2.5,0.0,11.8,3178.0,220.0
20.0,2.0,3.81,1.0,15.3,271.0,1941.0
20.0,1.0,3.81,1.0,15.3,271.0,1941.0
20.0,1.0,1.78,0.0,10.3,1168.0,670.0
20.0,1.0,0.83,0.0,6.3,3283.0,937.0
20.0,1.0,2.58,2.36,14.16,2602.0,3554.0
20.0,1.0,1.6,0.0,10.8,251.0,3121.0
20.0,1.0,1.5,1.0,9.8,1725.0,2703.0
20.0,1.0,1.5,2.05,12.35,2056.0,259.0
20.0,1.0,5.5,3.0,22.3,176.0,1321.0
20.0,1.0,1.95,2.06,12.36,936.0,255.0
20.0,1.0,2.0,2.05,12.35,793.0,2634.0
20.0,1.0,2.32,2.36,14.16,176.0,3491.0
20.0,2.0,1.63,0.0,8.8,232.0,3860.0
20.0,2.0,1.63,0.0,8.8,232.0,3860.0
20.0,2.0,1.63,0.0,8.8,232.0,3860.0
20.0,2.0,2.47,2.16,12.96,620.0,3965.0
20.0,2.0,2.47,2.16,12.96,620.0,3965.0
20.0,1.0,2.47,2.16,12.96,620.0,3965.0
20.0,1.0,1.7,2.0,11.3,2552.0,401.0
20.0,1.0,1.97,2.06,12.36,2279.0,2135.0
20.0,1.0,1.91,0.0,10.3,3768.0,1124.0
20.0,2.0,1.74,1.96,11.76,2469.0,3803.0
20.0,2.0,2.2,0.0,10.8,3287.0,3146.0
20.0,1.0,1.1,0.0,6.3,1684.0,3667.0
20.0,2.0,1.85,2.0,12.8,588.0,220.0
20.0,1.0,1.85,2.0,12.8,588.0,220.0
20.0,2.0,1.51,1.86,11.16,3183.0,76.0
20.0,2.0,1.51,1.86,11.16,3183.0,76.0
20.0,1.0,1.51,1.86,11.16,3183.0,76.0
20.0,1.0,1.94,0.0,10.8,4400.0,1282.0
20.0,2.0,1.18,2.34,10.14,1756.0,1040.0
20.0,2.0,1.18,2.34,10.14,1756.0,1040.0
20.0,1.0,1.18,2.34,10.14,1756.0,1040.0
20.0,1.0,1.0,0.0,7.3,587.0,2533.0
20.0,1.0,2.5,0.0,11.3,1216.0,759.0
20.0,1.0,0.78,0.0,5.8,3046.0,1267.0
20.0,2.0,2.0,2.0,11.8,1252.0,193.0
20.0,2.0,2.0,2.0,11.8,1252.0,193.0
20.0,1.0,2.0,2.0,11.8,1252.0,193.0
20.0,1.0,4.3,1.0,18.3,2623.0,2158.0
20.0,1.0,0.9,0.0,7.3,1301.0,3468.0
20.0,1.0,7.46,5.16,30.96,1282.0,4001.0
20.0,2.0,4.24,3.06,18.36,1009.0,59.0
21.0,1.0,1.9,1.0,10.8,703.0,2787.0
21.0,1.0,1.4,2.05,10.35,3249.0,4324.0
21.0,1.0,4.7,3.55,21.35,3582.0,3151.0
21.0,1.0,0.7,1.0,6.8,2060.0,3870.0
21.0,1.0,1.1,1.0,7.8,176.0,892.0
21.0,2.0,0.88,1.36,8.16,3812.0,2119.0
21.0,2.0,0.88,1.36,8.16,3812.0,2119.0
21.0,1.0,0.88,1.36,8.16,3812.0,2119.0
21.0,1.0,0.86,1.1,7.9,221.0,1142.0
21.0,1.0,1.56,0.0,8.3,261.0,937.0
21.0,2.0,1.5,0.0,8.8,49.0,3189.0
21.0,1.0,3.6,0.0,14.8,2194.0,3178.0
21.0,2.0,3.32,0.0,12.8,251.0,908.0
21.0,2.0,3.32,0.0,12.8,251.0,908.0
21.0,2.0,3.32,0.0,12.8,251.0,908.0
21.0,2.0,1.1,0.0,7.3,1159.0,3201.0
21.0,2.0,1.82,2.32,11.62,4212.0,1282.0
21.0,2.0,1.82,2.32,11.62,4212.0,1282.0
21.0,1.0,1.82,2.32,11.62,4212.0,1282.0
21.0,2.0,10.13,4.0,35.8,4030.0,4111.0
21.0,2.0,10.13,4.0,35.8,4030.0,4111.0
21.0,1.0,10.13,4.0,35.8,4030.0,4111.0
21.0,1.0,1.0,1.45,8.75,3582.0,2352.0
21.0,2.0,2.61,0.0,11.8,1190.0,3098.0
21.0,2.0,2.61,0.0,11.8,1190.0,3098.0
21.0,1.0,2.5,0.0,12.8,165.0,4444.0
21.0,1.0,2.3,2.15,12.95,3862.0,4125.0
21.0,2.0,3.08,0.0,11.8,4390.0,1922.0
21.0,2.0,3.08,0.0,11.8,4390.0,1922.0
21.0,1.0,5.1,4.0,24.3,3696.0,3287.0
21.0,2.0,2.48,0.0,10.8,1301.0,1632.0
21.0,2.0,2.48,0.0,10.8,1301.0,1632.0
21.0,1.0,2.48,0.0,10.8,1301.0,1632.0
21.0,2.0,0.5,1.06,6.36,453.0,4371.0
21.0,2.0,0.5,1.06,6.36,453.0,4371.0
21.0,1.0,0.5,1.06,6.36,453.0,4371.0
21.0,2.0,0.0,0.85,5.15,3696.0,705.0
21.0,1.0,2.79,0.0,12.3,241.0,2025.0
21.0,2.0,2.32,2.2,12.0,1100.0,4415.0
21.0,2.0,2.32,2.2,12.0,1100.0,4415.0
21.0,1.0,2.32,2.2,12.0,1100.0,4415.0
21.0,1.0,1.4,1.0,8.3,3445.0,1855.0
21.0,1.0,1.31,0.0,7.8,3283.0,3543.0
21.0,1.0,2.8,2.35,14.15,2644.0,162.0
21.0,1.0,5.03,0.0,19.3,4162.0,3548.0
21.0,1.0,1.9,3.05,18.35,1632.0,1136.0
21.0,2.0,4.49,3.36,20.16,2419.0,2575.0
22.0,2.0,2.14,2.16,12.96,3249.0,4191.0
22.0,2.0,2.14,2.16,12.96,3249.0,4191.0
22.0,1.0,2.14,2.16,12.96,3249.0,4191.0
22.0,1.0,1.65,0.0,8.3,2628.0,739.0
22.0,2.0,0.97,0.0,7.3,962.0,629.0
22.0,2.0,0.97,0.0,7.3,962.0,629.0
22.0,1.0,0.97,0.0,7.3,962.0,629.0
22.0,1.0,0.8,0.0,6.8,4421.0,4365.0
22.0,1.0,2.57,0.0,10.8,2061.0,2263.0
22.0,1.0,1.4,0.0,8.3,3954.0,1585.0
22.0,2.0,3.28,2.46,14.76,4252.0,3451.0
22.0,1.0,0.73,1.16,6.96,2582.0,3847.0
22.0,2.0,1.57,0.0,8.8,3089.0,3563.0
22.0,1.0,1.16,0.0,8.3,20.0,1215.0
22.0,1.0,0.8,1.0,7.8,2421.0,1023.0
22.0,1.0,3.5,1.0,14.3,2192.0,3434.0
22.0,1.0,2.58,2.36,14.16,3250.0,2139.0
22.0,1.0,2.35,0.0,10.3,3631.0,2883.0
22.0,1.0,0.99,2.04,8.84,1212.0,2238.0
22.0,1.0,1.1,1.0,8.3,1348.0,120.0
22.0,1.0,2.98,2.46,14.76,3203.0,276.0
22.0,1.0,0.85,1.16,6.96,2040.0,1634.0
22.0,1.0,0.71,0.0,6.3,1212.0,3229.0
22.0,1.0,3.9,2.0,18.8,3286.0,1155.0
22.0,1.0,0.72,1.36,8.16,4126.0,10.0
22.0,2.0,1.42,1.76,10.56,2436.0,265.0
22.0,1.0,0.82,0.0,6.3,2505.0,4381.0
22.0,2.0,0.86,1.36,8.16,3808.0,3169.0
22.0,1.0,4.3,3.35,20.15,1305.0,3756.0
22.0,1.0,1.37,0.0,7.8,3883.0,3906.0
22.0,2.0,0.07,0.0,3.8,2567.0,1609.0
22.0,2.0,0.07,0.0,3.8,2567.0,1609.0
23.0,1.0,2.42,0.0,10.8,2508.0,3206.0
23.0,1.0,2.8,0.0,11.8,3800.0,1282.0
23.0,1.0,1.7,0.0,10.3,740.0,2909.0
23.0,2.0,0.8,0.0,7.3,1414.0,793.0
23.0,1.0,1.04,1.82,9.12,217.0,4193.0
23.0,1.0,3.33,3.0,17.3,251.0,505.0
23.0,1.0,2.1,0.0,8.8,4252.0,4414.0
23.0,1.0,0.82,2.0,8.3,2615.0,3634.0
23.0,1.0,0.9,1.45,8.75,1052.0,2256.0
23.0,2.0,2.81,0.0,12.8,1410.0,363.0
23.0,1.0,1.64,1.76,10.56,1147.0,847.0
23.0,1.0,2.9,0.0,11.8,4132.0,519.0
23.0,1.0,0.5,0.0,5.8,719.0,4455.0
23.0,2.0,2.57,2.36,14.16,3042.0,1171.0
23.0,2.0,2.57,2.36,14.16,3042.0,1171.0
23.0,1.0,2.57,2.36,14.16,3042.0,1171.0
23.0,2.0,0.41,1.16,6.96,2335.0,3647.0
23.0,2.0,0.41,1.16,6.96,2335.0,3647.0
23.0,2.0,0.41,1.16,6.96,2335.0,3647.0
23.0,1.0,1.7,0.0,9.8,3610.0,2943.0
23.0,1.0,1.75,1.86,11.16,3849.0,3101.0
23.0,2.0,1.07,1.2,8.0,2221.0,3151.0
23.0,1.0,1.07,1.2,8.0,2221.0,3151.0
23.0,2.0,1.45,1.17,8.97,2047.0,1338.0
23.0,2.0,1.45,1.17,8.97,2047.0,1338.0
23.0,2.0,1.45,1.17,8.97,2047.0,1338.0
23.0,1.0,1.15,0.0,7.3,2620.0,1429.0
23.0,2.0,3.72,2.76,16.56,3320.0,1514.0
23.0,2.0,3.72,2.76,16.56,3320.0,1514.0
23.0,2.0,3.72,2.76,16.56,3320.0,1514.0
23.0,1.0,1.4,1.0,10.3,3445.0,703.0
23.0,1.0,2.7,1.0,14.3,2612.0,2418.0
23.0,1.0,1.82,1.96,11.76,4402.0,3214.0
23.0,1.0,2.1,2.05,12.35,1725.0,1199.0
23.0,1.0,1.39,0.0,8.3,1692.0,1282.0
23.0,1.0,0.25,0.0,4.3,2064.0,2062.0
23.0,1.0,0.5,2.0,7.8,3354.0,2940.0
23.0,1.0,2.4,2.95,14.75,1720.0,3991.0
23.0,2.0,1.34,0.0,9.3,1041.0,222.0
24.0,1.0,1.56,0.0,9.3,49.0,1583.0
24.0,2.0,1.83,0.0,9.8,20.0,251.0
24.0,2.0,1.83,0.0,9.8,20.0,251.0
24.0,1.0,1.83,0.0,9.8,20.0,251.0
24.0,2.0,2.2,0.0,10.8,2628.0,1259.0
24.0,2.0,2.2,0.0,10.8,2628.0,1259.0
24.0,1.0,1.39,1.66,9.96,2937.0,2058.0
24.0,2.0,2.0,1.86,11.16,3274.0,501.0
24.0,1.0,4.2,3.8,19.1,4467.0,2649.0
24.0,2.0,3.51,2.66,15.96,1009.0,1350.0
24.0,2.0,3.51,2.66,15.96,1009.0,1350.0
24.0,1.0,3.51,2.66,15.96,1009.0,1350.0
24.0,1.0,1.11,0.0,7.8,793.0,240.0
24.0,1.0,1.3,1.65,9.95,844.0,11.0
24.0,1.0,4.5,3.06,18.36,2579.0,505.0
24.0,2.0,2.48,1.0,12.3,555.0,4280.0
24.0,1.0,0.49,1.36,8.16,3240.0,176.0
24.0,1.0,1.72,1.86,11.16,3117.0,743.0
24.0,2.0,6.54,0.0,20.3,2203.0,2007.0
24.0,2.0,6.54,0.0,20.3,2203.0,2007.0
24.0,1.0,6.54,0.0,20.3,2203.0,2007.0
24.0,1.0,1.8,1.0,9.8,2820.0,4173.0
24.0,1.0,3.6,1.0,16.8,2.0,4376.0
24.0,2.0,1.18,1.46,8.76,4159.0,3833.0
24.0,2.0,1.3,0.0,7.8,49.0,1583.0
24.0,1.0,2.29,2.36,14.16,4452.0,1416.0
24.0,2.0,1.16,0.0,6.3,3186.0,3214.0
24.0,2.0,2.82,2.56,15.36,3487.0,2617.0
24.0,2.0,5.13,3.76,22.56,2424.0,1688.0
24.0,2.0,2.3,0.0,10.8,842.0,2505.0
24.0,2.0,2.3,0.0,10.8,842.0,2505.0
24.0,1.0,2.49,0.0,10.8,2607.0,2026.0
24.0,1.0,0.41,0.0,4.8,1536.0,2031.0
24.0,1.0,1.63,1.0,9.8,3350.0,1338.0
24.0,1.0,1.8,0.0,8.8,633.0,1031.0
24.0,1.0,5.01,0.0,18.8,1714.0,3913.0
25.0,2.0,2.1,0.0,9.8,1692.0,1197.0
25.0,2.0,2.1,0.0,9.8,1692.0,1197.0
25.0,1.0,2.4,1.95,11.75,3888.0,2150.0
25.0,1.0,1.2,1.55,9.35,3166.0,1688.0
25.0,1.0,1.4,1.45,8.75,2625.0,3367.0
25.0,1.0,3.2,0.0,12.8,2617.0,3281.0
25.0,1.0,1.37,0.0,7.3,2495.0,244.0
25.0,1.0,5.7,4.8,24.1,324.0,2932.0
25.0,2.0,2.71,0.0,12.3,2646.0,3652.0
25.0,2.0,1.23,1.46,8.76,3264.0,1834.0
25.0,1.0,1.7,1.0,9.8,1174.0,793.0
25.0,1.0,0.89,1.56,9.36,996.0,3188.0
25.0,1.0,0.77,0.0,6.3,4370.0,2129.0
25.0,1.0,1.3,1.0,9.3,1215.0,4213.0
25.0,2.0,2.99,0.0,14.3,2268.0,8.0
25.0,1.0,2.99,0.0,14.3,2268.0,8.0
25.0,1.0,1.7,1.75,10.55,960.0,1406.0
25.0,1.0,0.8,1.26,7.56,686.0,4009.0
25.0,2.0,1.66,1.76,10.56,844.0,4420.0
25.0,2.0,1.66,1.76,10.56,844.0,4420.0
